subject,session,dmd,roi,context,n_events,seconds,rate_hz,quality_class
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,34,rf mapping,473,277.99988759949304,1.7014395368441242,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,34,sequential control block,236,256.17047297966815,0.9212615226686603,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,34,standard control,256,340.1430754252826,0.7526244645137107,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,35,Inter-stimulus,1187,1320.7029764996414,0.8987637804421366,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,35,jitter control,89,115.80443636616492,0.7685370508482827,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,35,jitter oddball,632,648.5478849309569,0.974484713749828,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,35,movie,621,549.0149239286477,1.1311167928846826,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,35,open loop prerecorded,338,357.5186532002568,0.945405217250794,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,35,rf mapping,332,277.99988759949304,1.1942450871717742,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,35,sequential control block,216,256.17047297966815,0.8431885122730112,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,35,standard control,347,340.1430754252826,1.0201589421338189,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,36,Inter-stimulus,1545,1320.7029764996414,1.1698315423615004,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,36,jitter control,170,115.80443636616492,1.4679921195978434,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,36,jitter oddball,810,648.5478849309569,1.2489440160401275,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,36,movie,764,549.0149239286477,1.3915833007470169,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,36,open loop prerecorded,345,357.5186532002568,0.9649846152411948,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,36,rf mapping,324,277.99988759949304,1.1654680971194424,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,36,sequential control block,222,256.17047297966815,0.8666104153917059,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,36,standard control,256,340.1430754252826,0.7526244645137107,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,37,Inter-stimulus,1720,1320.7029764996414,1.3023367332438711,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,37,jitter control,200,115.80443636616492,1.7270495524680511,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,37,jitter oddball,817,648.5478849309569,1.2597373593886227,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,37,movie,638,549.0149239286477,1.1620813427704146,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,37,open loop prerecorded,445,357.5186532002568,1.244690300818353,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,37,rf mapping,517,277.99988759949304,1.8597129821319496,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,37,sequential control block,317,256.17047297966815,1.2374572147710396,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,37,standard control,374,340.1430754252826,1.0995373036254992,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,38,Inter-stimulus,2170,1320.7029764996414,1.6430643669413956,High SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,38,jitter control,227,115.80443636616492,1.960201242051238,High SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,38,jitter oddball,925,648.5478849309569,1.426263228193973,High SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,38,movie,1279,549.0149239286477,2.3296270178736056,High SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,38,open loop prerecorded,599,357.5186532002568,1.675437056607176,High SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,38,rf mapping,664,277.99988759949304,2.3884901743435485,High SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,38,sequential control block,472,256.17047297966815,1.8425230453373207,High SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,38,standard control,446,340.1430754252826,1.3112129342699803,High SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,39,Inter-stimulus,1025,1320.7029764996414,0.7761018323110278,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,39,jitter control,136,115.80443636616492,1.1743936956782748,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,39,jitter oddball,455,648.5478849309569,0.7015673176521705,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,39,movie,1135,549.0149239286477,2.067339065900346,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,39,open loop prerecorded,579,357.5186532002568,1.6194959194917449,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,39,rf mapping,433,277.99988759949304,1.5575545865824645,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,39,sequential control block,344,256.17047297966815,1.342855778805166,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,39,standard control,306,340.1430754252826,0.8996214302390448,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,40,Inter-stimulus,1642,1320.7029764996414,1.2432772767363,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,40,jitter control,165,115.80443636616492,1.4248158807861422,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,40,jitter oddball,568,648.5478849309569,0.8758027174207316,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,40,movie,739,549.0149239286477,1.3460471979738815,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,40,open loop prerecorded,450,357.5186532002568,1.258675585097211,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,40,rf mapping,632,277.99988759949304,2.273382214134221,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,40,sequential control block,321,256.17047297966815,1.253071816850169,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,40,standard control,388,340.1430754252826,1.1406964540285929,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,41,Inter-stimulus,1295,1320.7029764996414,0.9805384125295424,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,41,jitter control,156,115.80443636616492,1.3470986509250795,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,41,jitter oddball,559,648.5478849309569,0.8619255616869523,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,41,movie,693,549.0149239286477,1.2622607688713126,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,41,open loop prerecorded,466,357.5186532002568,1.303428494789556,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,41,rf mapping,431,277.99988759949304,1.5503603390693816,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,41,sequential control block,284,256.17047297966815,1.1086367476182184,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,41,standard control,317,340.1430754252826,0.9319607626986184,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,42,Inter-stimulus,1509,1320.7029764996414,1.1425733316656983,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,42,jitter control,203,115.80443636616492,1.7529552957550718,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,42,jitter oddball,420,648.5478849309569,0.6476006009096958,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,42,movie,562,549.0149239286477,1.0236515903400831,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,42,open loop prerecorded,352,357.5186532002568,0.984564013231596,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,42,rf mapping,395,277.99988759949304,1.420863883833888,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,42,sequential control block,312,256.17047297966815,1.2179389621721273,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,42,standard control,583,340.1430754252826,1.7139846203573958,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,43,Inter-stimulus,1452,1320.7029764996414,1.099414498064012,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,43,jitter control,187,115.80443636616492,1.6147913315576277,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,43,jitter oddball,648,648.5478849309569,0.9991552128321022,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,43,movie,583,549.0149239286477,1.061901916669517,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,43,open loop prerecorded,384,357.5186532002568,1.0740698326162863,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,43,rf mapping,658,277.99988759949304,2.3669074318043,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,43,sequential control block,273,256.17047297966815,1.0656965919006114,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,43,standard control,266,340.1430754252826,0.7820238576587775,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,44,Inter-stimulus,1502,1320.7029764996414,1.1372731240304037,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,44,jitter control,88,115.80443636616492,0.7599018030859425,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,44,jitter oddball,592,648.5478849309569,0.9128084660441428,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,44,movie,642,549.0149239286477,1.1693671192141164,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,44,open loop prerecorded,196,357.5186532002568,0.5482231437312296,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,44,rf mapping,306,277.99988759949304,1.1007198695016955,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,44,sequential control block,249,256.17047297966815,0.9720089794258324,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,44,standard control,306,340.1430754252826,0.8996214302390448,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,45,Inter-stimulus,2148,1320.7029764996414,1.626406571516183,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,45,jitter control,156,115.80443636616492,1.3470986509250795,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,45,jitter oddball,443,648.5478849309569,0.6830644433404649,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,45,movie,1041,549.0149239286477,1.8961233194733569,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,45,open loop prerecorded,387,357.5186532002568,1.0824610031836013,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,45,rf mapping,622,277.99988759949304,2.237410976568806,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,45,sequential control block,339,256.17047297966815,1.3233375262062537,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,45,standard control,268,340.1430754252826,0.7879037362877909,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,46,Inter-stimulus,2022,1320.7029764996414,1.5310028340808763,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,46,jitter control,298,115.80443636616492,2.573303833177396,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,46,jitter oddball,963,648.5478849309569,1.484855663514374,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,46,movie,377,549.0149239286477,0.6866844298188814,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,46,open loop prerecorded,391,357.5186532002568,1.0936492306066876,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,46,rf mapping,578,277.99988759949304,2.0791375312809803,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,46,sequential control block,238,256.17047297966815,0.9290688237082252,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,46,standard control,298,340.1430754252826,0.8761019157229913,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,47,Inter-stimulus,1232,1320.7029764996414,0.9328365438118892,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,47,jitter control,113,115.80443636616492,0.9757829971444488,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,47,jitter oddball,369,648.5478849309569,0.5689633850849471,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,47,movie,1303,549.0149239286477,2.373341676535816,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,47,open loop prerecorded,461,357.5186532002568,1.289443210510698,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,47,rf mapping,559,277.99988759949304,2.010792179906692,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,47,sequential control block,332,256.17047297966815,1.2960119725677766,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,47,standard control,208,340.1430754252826,0.6115073774173899,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,48,Inter-stimulus,1920,1320.7029764996414,1.4537712371094376,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,48,jitter control,112,115.80443636616492,0.9671477493821086,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,48,jitter oddball,901,648.5478849309569,1.389257479570562,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,48,movie,338,549.0149239286477,0.6156481094927903,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,48,open loop prerecorded,397,357.5186532002568,1.1104315717413171,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,48,rf mapping,314,277.99988759949304,1.1294968595540271,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,48,sequential control block,200,256.17047297966815,0.7807301039564919,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,48,standard control,420,340.1430754252826,1.2347745120928066,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,49,Inter-stimulus,1461,1320.7029764996414,1.1062290507379626,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,49,jitter control,147,115.80443636616492,1.2693814210640175,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,49,jitter oddball,842,648.5478849309569,1.298285014204676,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,49,movie,929,549.0149239286477,1.6921215790497104,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,49,open loop prerecorded,487,357.5186532002568,1.3621666887607593,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,49,rf mapping,474,277.99988759949304,1.7050366606006655,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,49,sequential control block,332,256.17047297966815,1.2960119725677766,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,49,standard control,357,340.1430754252826,1.0495583352788855,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,50,Inter-stimulus,1499,1320.7029764996414,1.1350016064724202,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,50,jitter control,170,115.80443636616492,1.4679921195978434,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,50,jitter oddball,711,648.5478849309569,1.0962953029685567,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,50,movie,452,549.0149239286477,0.8232927381382875,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,50,open loop prerecorded,474,357.5186532002568,1.3258049496357287,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,50,rf mapping,333,277.99988759949304,1.1978422109283158,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,50,sequential control block,193,256.17047297966815,0.7534045503180147,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,50,standard control,350,340.1430754252826,1.0289787600773388,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,51,Inter-stimulus,1336,1320.7029764996414,1.0115824858219835,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,51,jitter control,181,115.80443636616492,1.562979844983586,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,51,jitter oddball,507,648.5478849309569,0.7817464396695615,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,51,movie,1125,549.0149239286477,2.049124624791092,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,51,open loop prerecorded,411,357.5186532002568,1.1495903677221193,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,51,rf mapping,527,277.99988759949304,1.8956842196973644,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,51,sequential control block,358,256.17047297966815,1.3975068860821205,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,51,standard control,284,340.1430754252826,0.8349427653198978,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,52,Inter-stimulus,1570,1320.7029764996414,1.1887608553446962,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,52,jitter control,133,115.80443636616492,1.148487952391254,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,52,jitter oddball,645,648.5478849309569,0.9945294942541758,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,52,movie,604,549.0149239286477,1.1001522429989503,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,52,open loop prerecorded,397,357.5186532002568,1.1104315717413171,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,52,rf mapping,364,277.99988759949304,1.309353047381102,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,52,sequential control block,341,256.17047297966815,1.3311448272458186,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,52,standard control,350,340.1430754252826,1.0289787600773388,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,53,Inter-stimulus,1297,1320.7029764996414,0.982052757568198,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,53,jitter control,172,115.80443636616492,1.485262615122524,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,53,jitter oddball,826,648.5478849309569,1.273614515122402,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,53,movie,772,549.0149239286477,1.4061548536344204,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,53,open loop prerecorded,458,357.5186532002568,1.2810520399433831,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,53,rf mapping,467,277.99988759949304,1.6798567943048752,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,53,sequential control block,377,256.17047297966815,1.471676245957987,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,53,standard control,304,340.1430754252826,0.8937415516100314,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,54,Inter-stimulus,1126,1320.7029764996414,0.8525762567631389,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,54,jitter control,126,115.80443636616492,1.0880412180548722,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,54,jitter oddball,654,648.5478849309569,1.008406649987955,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,54,movie,913,549.0149239286477,1.6629784732749038,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,54,open loop prerecorded,394,357.5186532002568,1.1020404011740024,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,54,rf mapping,129,277.99988759949304,0.464028964593852,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,54,sequential control block,662,256.17047297966815,2.584216644095988,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,54,standard control,1056,340.1430754252826,3.1045759161190567,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,55,Inter-stimulus,953,1320.7029764996414,0.7215854109194239,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,55,jitter control,120,115.80443636616492,1.0362297314808306,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,55,jitter oddball,409,648.5478849309569,0.6306396327906324,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,55,movie,1956,549.0149239286477,3.5627446809701118,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,55,open loop prerecorded,801,357.5186532002568,2.240442541473035,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,55,rf mapping,1258,277.99988759949304,4.525181685729192,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,55,sequential control block,257,256.17047297966815,1.003238183584092,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,55,standard control,167,340.1430754252826,0.4909698655226159,Low SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,56,Inter-stimulus,1813,1320.7029764996414,1.3727537775413594,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,56,jitter control,163,115.80443636616492,1.4075453852614617,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,56,jitter oddball,276,648.5478849309569,0.4255661091692287,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,56,movie,295,549.0149239286477,0.5373260127229974,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,56,open loop prerecorded,242,357.5186532002568,0.6768877590967223,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,56,rf mapping,191,277.99988759949304,0.6870506374994243,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,56,sequential control block,183,256.17047297966815,0.71436804512019,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,56,standard control,228,340.1430754252826,0.6703061637075236,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,57,Inter-stimulus,2675,1320.7029764996414,2.0254364892019505,High SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,57,jitter control,286,115.80443636616492,2.469680860029313,High SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,57,jitter oddball,1029,648.5478849309569,1.5866214722287548,High SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,57,movie,1539,549.0149239286477,2.8032024867142136,High SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,57,open loop prerecorded,592,357.5186532002568,1.655857658616775,High SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,57,rf mapping,440,277.99988759949304,1.582734452878255,High SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,57,sequential control block,569,256.17047297966815,2.2211771457562195,High SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,57,standard control,344,340.1430754252826,1.0113391241902987,High SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,58,Inter-stimulus,1858,1320.7029764996414,1.4068265409111118,High SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,58,jitter control,205,115.80443636616492,1.7702257912797523,High SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,58,jitter oddball,816,648.5478849309569,1.2581954531959807,High SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,58,movie,1502,549.0149239286477,2.735809054609973,High SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,58,open loop prerecorded,680,357.5186532002568,1.901998661924674,High SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,58,rf mapping,638,277.99988759949304,2.2949649566734696,High SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,58,sequential control block,362,256.17047297966815,1.4131214881612502,High SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,58,standard control,476,340.1430754252826,1.3994111137051808,High SNR
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,59,Inter-stimulus,1803,1320.7029764996414,1.365182052348081,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,59,jitter control,187,115.80443636616492,1.6147913315576277,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,59,jitter oddball,916,648.5478849309569,1.412386072460194,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,59,movie,658,549.0149239286477,1.198510224988923,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,59,open loop prerecorded,519,357.5186532002568,1.4516725081454498,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,59,rf mapping,528,277.99988759949304,1.899281343453906,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,59,sequential control block,400,256.17047297966815,1.5614602079129838,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,59,standard control,400,340.1430754252826,1.1759757258026728,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,60,Inter-stimulus,2774,1320.7029764996414,2.100396568615406,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,60,jitter control,290,115.80443636616492,2.504221851078674,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,60,jitter oddball,1020,648.5478849309569,1.5727443164949757,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,60,movie,866,549.0149239286477,1.5773706000614094,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,60,open loop prerecorded,533,357.5186532002568,1.490831304126252,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,60,rf mapping,402,277.99988759949304,1.4460437501296783,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,60,sequential control block,557,256.17047297966815,2.17433333951883,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,60,standard control,372,340.1430754252826,1.093657424996486,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,61,Inter-stimulus,1881,1320.7029764996414,1.424241508855652,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,61,jitter control,196,115.80443636616492,1.69250856141869,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,61,jitter oddball,870,648.5478849309569,1.341458387598656,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,61,movie,1380,549.0149239286477,2.5135928730770725,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,61,open loop prerecorded,641,357.5186532002568,1.7929134445495825,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,61,rf mapping,751,277.99988759949304,2.701439941162658,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,61,sequential control block,386,256.17047297966815,1.5068091006360294,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,61,standard control,356,340.1430754252826,1.046618395964379,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,62,Inter-stimulus,1753,1320.7029764996414,1.3273234263816895,Intermediate
828409,sub-828409_ses-828409-2025-11-21-11-14-03,1,62,jitter control,194,115.80443636616492,1.6752380658940096,Intermediate
